MACHINE_OID,CLASS_NAME,STATUS,STATUS_LAST_UPDATED_UTC,SOFT_STATE,LOCATION_OID,LOCATION_LAST_UPDATED_UTC,WAYPOINT_OID,WAYPOINT_LAST_UPDATED_UTC,TIME_AT_WAYPOINT_UTC,CURRENT_OPERATOR_OID,CURR_OPERATOR_LAST_UPDATED_UTC,TIME_TILL_REFUEL,TIME_TILL_CRIT_REFUEL,JOBCODE_OID,JOB_CODE_LAST_UPDATED_UTC,MATERIAL_OID,MATERIAL_LAST_UPDATED_UTC,MATERIAL_DETERMINATION,LAST_POSITION_REPORT_DATE_UTC,X,Y,Z,POSITION_ACCURACY,MACHINE_SHUTDOWN,NOT_IN_USE,MSTATE_LOADSTATUS,MSTATE_MANUALOVERRIDE,MSTATE_OLDLOADSTATUS,MSTATE_OLDSTATE,FIELD_BAD_GPS,SERVICE_MACHINE_OID,LAST_LOADER_OID,LAST_PROCESSOR_OID,TIME_COMMENCED_SERVICE_UTC,TIME_COMPLETED_SERVICE_UTC,SERVICE_INFO_LAST_UPDATED_UTC,SPEED,HEADING,FREEDESTPERCENT,FREEGRPDESTPERCENT,LOADED,CURRENT_PAYLOAD,CURR_PAYLOAD_LAST_UPDATED_UTC,LAST_PAYLOAD,LAST_MATERIAL_OID,LAST_GRADE_BLOCK_OID,CURRENT_GRADE_BLOCK_OID,CUR_GRADE_BLK_LAST_UPDATED_UTC,GRADE_BLOCK_DETERMINATION,GRADE_BLOCK_OID,GRADE_BLOCK_GROUP_OID,LAST_LOADED_GRADE_BLOCK_OID,UG_MODE,UG_MODE_MSG_TIME_UTC,LAST_SERVICE_AMOUNT,LAST_SRV_AMT_LAST_UPDATED_UTC,LAST_SERVICE_START_UTC,LAST_SRV_STRT_LAST_UPDATED_UTC,CHUTE_CURRENT_LEVEL,UG_LOC_STATE,CHUTE_DUMPED_AMOUNT,CHUTE_TAKEN_AMOUNT,UG_LOC_WARNING,CHUTE_LAST_DUMPED_UTC,CHUTE_DUMPED_RATE,LOADER_CYCLE_MODE,LOADER_RECIPE_OID,CURRENT_BENCH_FILE,DUMPED_AMOUNT_CURRENT_SHIFT,PAYLOAD_UPDATE_SOURCE,LOADER_RECIPE_APPLIED_UTC,ARTICULATION,LOADER_RECIPE_RATE,LAST_LOAD_WAYPOINT_OID,LAST_DUMP_WAYPOINT_OID,AIMS_STATUS,AIMS_MACHINE_FAULT,AIMS_LAST_MESSAGE_UTC,HAULAGE_ETA_UTC,WATER_TANK_LEVEL,WATER_REFILL_STATUS,WATER_REFILL_STATUS_SOURCE,WATER_REFUEL_STATUS,ALLOCATED_WATERING_CIRCUIT_OID,LAYOVER_REASON,PROHIBITED_SEQ_MATERIAL_MODIFIER,PROHIBITED_SEQ_OCCURRENCES,RETURN_LOADED_TRUCKS_TO_QUEUE
202121218,ProcessorInPit,0,NULL,NULL,202121055,54:14.9,202121219,28:18.9,NULL,NULL,NULL,0,0,NULL,NULL,165030922,23:51.2,0,30:53.0,NULL,NULL,NULL,2,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,226800,23:51.2,47:00.0,48:52.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
202337357,TruckInPit,1,55:49.5,NULL,NULL,56:21.7,349920241,54:35.4,54:35.4,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,55:49.5,41,59:15.6,4066.13,-2863.99,115.5,0.01,0,0,2,0,2,5,0,349920240,349920240,432711869,54:35.4,55:49.5,55:49.5,0,3.021800041,100,100,1,362800,55:47.4,241900,NULL,NULL,434487201,55:49.5,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
204483752,LoadingToolInPit,0,NULL,NULL,204491700,50:48.6,204483753,19:33.1,NULL,NULL,36:37.5,0,0,NULL,NULL,NULL,NULL,0,51:10.0,477.51,-4140.04,115,2,1,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204685098,165030884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Manual,NULL,NULL,NULL,NULL,00:00.0,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
205977742,ProcessorInPit,0,NULL,NULL,205976999,27:07.6,205977743,26:29.8,NULL,NULL,NULL,0,0,NULL,NULL,NULL,50:48.7,0,NULL,-1194.85,-3584.09,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,45:52.6,54:14.8,54:14.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207074488,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,55:32.8,-1800,-600,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080040,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1500,-400,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080244,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1200,-200,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080537,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-950,-50,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080665,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-900,230,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080740,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-650,560,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080781,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-135,560,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080838,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,220,560,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207080950,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,680,560,115,0.100000001,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207081297,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,930,380,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207190016,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,95,-360,115,0.100000001,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207190205,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-140,-780,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207190334,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-420,-1050,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207190619,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-670,-1270,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207192729,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:02.5,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1010,-1360,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207192925,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:54.3,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1520,-1500,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207193019,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:49.5,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1760,-1360,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207193224,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:44.6,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1890,-1060,115,0.1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
207193319,InfrastructureInPit,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:39.7,0,0,NULL,NULL,NULL,NULL,NULL,09:54.6,-1970,-800,115,0.100000001,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
209128658,PayloadServiceInPit,0,NULL,NULL,209127234,14:12.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3527.69,281.78,115,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
210899311,PayloadServiceInPit,0,NULL,NULL,210899366,29:13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218.33,954.73,115,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
210905506,PayloadServiceInPit,0,NULL,NULL,210906263,55:58.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-276.77,1374.47,115,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
211973339,ProcessorInPit,0,NULL,NULL,211973258,26:25.6,211973340,25:50.0,NULL,NULL,NULL,0,0,NULL,NULL,165030922,41:20.0,0,NULL,5753.96,-2598.99,115,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181400,53:38.5,53:38.5,53:38.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
211979473,LoadingToolInPit,0,NULL,16,195002365,19:54.3,211979474,39:18.7,NULL,165031841,35:20.1,0,0,NULL,NULL,165030922,53:00.4,0,59:15.8,3941.99,-3529.99,115.5,0.01,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,6.283100128,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211983756,211983444,211983756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime,NULL,NULL,NULL,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
215038426,TruckInPit,2,05:57.3,NULL,179935947,05:38.1,NULL,17:54.0,17:54.0,NULL,NULL,106116.9231,108886.1538,NULL,NULL,NULL,19:08.2,0,59:15.6,6515.68,-1982.25,115.5,0.01,0,0,1,0,1,1,0,432711869,NULL,432711869,50:43.4,50:43.4,50:43.4,0,5.662099838,100,100,0,0,50:43.4,0,NULL,NULL,NULL,19:08.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216180382,TruckInPit,2,06:36.3,NULL,179935947,06:21.1,NULL,35:57.5,35:57.5,NULL,NULL,106116.9231,108886.1538,NULL,NULL,NULL,37:47.3,0,59:15.4,6480.1,-1957.35,115.5,0.01,0,0,1,0,1,1,0,432711869,NULL,432711869,50:48.4,50:48.4,50:48.4,0,5.585700035,100,100,0,0,50:48.4,0,NULL,NULL,NULL,37:47.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DUMPING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216181615,TruckInPit,1,07:22.3,NULL,195002365,07:56.4,211979474,06:08.3,06:08.3,NULL,NULL,90797.40608,93566.63685,NULL,NULL,165030922,07:22.3,41,59:15.4,4347.62,-3446.19,115.5,0.01,0,0,2,0,2,5,0,211979473,211979473,432711869,06:08.3,07:22.3,07:22.3,0,0.298900008,100,100,1,181400,07:20.4,120900,NULL,NULL,211983756,07:22.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216186813,TruckInPit,1,58:25.6,NULL,195002365,59:00.1,211979474,57:11.4,57:11.4,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,58:25.6,41,59:15.5,4497.73,-3367.66,115.5,0.01,0,0,2,0,2,5,0,211979473,211979473,432711869,57:11.4,58:25.6,58:25.6,0.050000002,0.548099995,100,100,1,181400,58:23.5,120900,NULL,NULL,211983756,58:25.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216187038,TruckInPit,1,09:40.0,NULL,165331018,05:46.8,165330119,08:26.0,08:26.0,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165030922,09:40.0,41,59:15.5,4284.44,-2104.04,115.5,0.01,0,0,2,0,2,5,0,165330120,165330120,432711869,08:26.0,09:40.0,09:40.0,0,2.826900005,100,100,1,181400,09:38.0,120900,NULL,NULL,434489581,09:40.0,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216187502,TruckInPit,1,12:34.2,NULL,NULL,13:05.8,165330111,11:19.9,11:19.9,NULL,NULL,106116.9231,108886.1538,NULL,NULL,165350246,12:34.2,41,59:15.5,606.26,-1334.17,115.5,0.01,0,0,2,0,2,5,0,165330112,165330112,432711869,11:19.9,12:34.2,12:34.2,0,4.274099827,100,100,1,181400,12:32.2,120900,NULL,NULL,434512293,12:34.2,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
216187719,TruckInPit,1,05:52.7,NULL,192181883,02:05.9,192183809,04:04.5,04:04.5,NULL,NULL,106116.9231,108886.1538,NULL,NULL,169230036,05:54.7,41,59:15.8,1823.94,-1463.23,115.5,0.01,0,0,2,0,2,5,0,192183808,192183808,432711869,05:50.6,05:52.7,05:52.7,0,1.804100037,100,100,1,114000,09:54.8,114000,NULL,NULL,192197097,05:54.7,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LOAD_REPORT_COMMITTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,0,0
